"dataset_identifier","file_name","individual_id","keepornot","scientific_name","common_name","abbreviated_name","sex","age_class","device_id","device_type","deployment_site","deployment_year","deployment_month","deployment_day","deployment_time","deployment_decimal_longitude","deployment_decimal_latitude","data_contact","contact_email","comments"
"CEBC_albatrosses","WAAL-Crozet-BS27707-22673-2010_WINTER1_analyse.txt","WAAL-Crozet-BS27707-22673-2010_WINTER1_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","22673","GLS","Pointe Basse, Crozet Islands",2012,1,17,"",51.70583,-46.35889,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Crozet-BS25167-22677-2010_WINTER2_analyse.txt","WAAL-Crozet-BS25167-22677-2010_WINTER2_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","22677","GLS","Pointe Basse, Crozet Islands",2012,2,7,"",51.70583,-46.35889,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Crozet-BS19818-24912-2011_WINTER1_analyse.txt","WAAL-Crozet-BS19818-24912-2011_WINTER1_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","24912","GLS","Pointe Basse, Crozet Islands",2012,3,31,"",51.70583,-46.35889,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Crozet-BS21209-24928-2011_WINTER1_analyse.txt","WAAL-Crozet-BS21209-24928-2011_WINTER1_analyse.txt","Discard","Diomedea exulans","Wandering albatross","WAAL","U","","24928","GLS","Pointe Basse, Crozet Islands",2012,3,31,"",51.70583,-46.35889,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Crozet-BS21255-24909-2011_WINTER1_analyse.txt","WAAL-Crozet-BS21255-24909-2011_WINTER1_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","24909","GLS","Pointe Basse, Crozet Islands",2012,3,31,"",51.70583,-46.35889,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Crozet-BS21458-24913-2011_WINTER1_analyse.txt","WAAL-Crozet-BS21458-24913-2011_WINTER1_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","24913","GLS","Pointe Basse, Crozet Islands",2012,3,31,"",51.70583,-46.35889,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Kerguelen-BS21046-5347-2007_WINTER1_analyse.txt","WAAL-Kerguelen-BS21046-5347-2007_WINTER1_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","5347","GLS","Pointe Morne, Kerguelen Island",2007,11,25,"",70.43833,-49.37722,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Kerguelen-BS13207-5333-2007_WINTER1_analyse.txt","WAAL-Kerguelen-BS13207-5333-2007_WINTER1_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","5333","GLS","Pointe Morne, Kerguelen Island",2007,11,30,"",70.43833,-49.37722,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Kerguelen-BS17359-5341-2007_WINTER1_analyse.txt","WAAL-Kerguelen-BS17359-5341-2007_WINTER1_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","5341","GLS","Pointe Morne, Kerguelen Island",2007,11,30,"",70.43833,-49.37722,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Kerguelen-BS21051-5331-2007_WINTER1_analyse.txt","WAAL-Kerguelen-BS21051-5331-2007_WINTER1_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","5331","GLS","Pointe Morne, Kerguelen Island",2007,11,30,"",70.43833,-49.37722,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Kerguelen-BS23408-5332-2007_WINTER1_analyse.txt","WAAL-Kerguelen-BS23408-5332-2007_WINTER1_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","5332","GLS","Pointe Morne, Kerguelen Island",2007,11,30,"",70.43833,-49.37722,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Kerguelen-BS24211-5330-2007_WINTER1_analyse.txt","WAAL-Kerguelen-BS24211-5330-2007_WINTER1_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","5330","GLS","Pointe Morne, Kerguelen Island",2007,11,30,"",70.43833,-49.37722,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Kerguelen-BS24288-5346-2007_WINTER1_analyse.txt","WAAL-Kerguelen-BS24288-5346-2007_WINTER1_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","5346","GLS","Pointe Morne, Kerguelen Island",2007,11,30,"",70.43833,-49.37722,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Kerguelen-BS17371-5334-2007_WINTER1_analyse.txt","WAAL-Kerguelen-BS17371-5334-2007_WINTER1_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","5334","GLS","Pointe Morne, Kerguelen Island",2007,12,11,"",70.43833,-49.37722,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Kerguelen-BS21048-5344-2007_WINTER1_analyse.txt","WAAL-Kerguelen-BS21048-5344-2007_WINTER1_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","5344","GLS","Pointe Morne, Kerguelen Island",2007,12,11,"",70.43833,-49.37722,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Kerguelen-BS5526-5335-2007_WINTER1_analyse.txt","WAAL-Kerguelen-BS5526-5335-2007_WINTER1_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","5335","GLS","Pointe Morne, Kerguelen Island",2007,12,16,"",70.43833,-49.37722,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Kerguelen-BS17556-5342-2007_WINTER1_analyse.txt","WAAL-Kerguelen-BS17556-5342-2007_WINTER1_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","5342","GLS","Pointe Morne, Kerguelen Island",2007,12,17,"",70.43833,-49.37722,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Kerguelen-BS5538-5328-2007_WINTER1_analyse.txt","WAAL-Kerguelen-BS5538-5328-2007_WINTER1_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","5328","GLS","Pointe Morne, Kerguelen Island",2007,12,21,"",70.43833,-49.37722,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Kerguelen-BS21077-1050-2007_WINTER1_analyse.txt","WAAL-Kerguelen-BS21077-1050-2007_WINTER1_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","1050","GLS","Pointe Morne, Kerguelen Island",2007,12,30,"",70.43833,-49.37722,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Kerguelen-BS20862-5339-2007_WINTER1_analyse.txt","WAAL-Kerguelen-BS20862-5339-2007_WINTER1_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","5339","GLS","Pointe Morne, Kerguelen Island",2008,1,3,"",70.43833,-49.37722,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Kerguelen-BS20856-1099-2007_WINTER1_analyse.txt","WAAL-Kerguelen-BS20856-1099-2007_WINTER1_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","1099","GLS","Pointe Morne, Kerguelen Island",2008,1,5,"",70.43833,-49.37722,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Kerguelen-BS21052-5329-2007_WINTER1_analyse.txt","WAAL-Kerguelen-BS21052-5329-2007_WINTER1_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","5329","GLS","Pointe Morne, Kerguelen Island",2008,1,7,"",70.43833,-49.37722,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Kerguelen-BS18178-5338-2007_WINTER1_analyse.txt","WAAL-Kerguelen-BS18178-5338-2007_WINTER1_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","5338","GLS","Pointe Morne, Kerguelen Island",2008,1,18,"",70.43833,-49.37722,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Kerguelen-BS20862-5339-2007_WINTER2_analyse.txt","WAAL-Kerguelen-BS20862-5339-2007_WINTER2_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","5339","GLS","Pointe Morne, Kerguelen Island",2009,12,31,"",70.43833,-49.37722,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Kerguelen-BS12136-24929-2011_WINTER1_analyse.txt","WAAL-Kerguelen-BS12136-24929-2011_WINTER1_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","24929","GLS","Pointe Morne, Kerguelen Island",2011,11,30,"",70.43833,-49.37722,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Kerguelen-BS17369-24939-2011_WINTER1_analyse.txt","WAAL-Kerguelen-BS17369-24939-2011_WINTER1_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","24939","GLS","Pointe Morne, Kerguelen Island",2011,11,30,"",70.43833,-49.37722,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Kerguelen-BS24207-24940-2011_WINTER1_analyse.txt","WAAL-Kerguelen-BS24207-24940-2011_WINTER1_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","24940","GLS","Pointe Morne, Kerguelen Island",2011,12,7,"",70.43833,-49.37722,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Kerguelen-BS20941-24936-2011_WINTER1_analyse.txt","WAAL-Kerguelen-BS20941-24936-2011_WINTER1_analyse.txt","Modify","Diomedea exulans","Wandering albatross","WAAL","U","","24936","GLS","Pointe Morne, Kerguelen Island",2011,12,13,"",70.43833,-49.37722,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Kerguelen-BS26334-24930-2011_WINTER1_analyse.txt","WAAL-Kerguelen-BS26334-24930-2011_WINTER1_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","24930","GLS","Pointe Morne, Kerguelen Island",2011,12,31,"",70.43833,-49.37722,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CEBC_albatrosses","WAAL-Kerguelen-BS20826-24935-2011_WINTER1_analyse.txt","WAAL-Kerguelen-BS20826-24935-2011_WINTER1_analyse.txt","Keep","Diomedea exulans","Wandering albatross","WAAL","U","","24935","GLS","Pointe Morne, Kerguelen Island",2012,1,15,"",70.43833,-49.37722,"CEBC (Henri Weimerskirch & Karine Delord)","henri.weimerskirch@cebc.cnrs.fr",""
"CRAS_NOAA_2000_ROSS","cs_NMML.csv","22657_cs_NMML.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","22657","PTT","Pack ice, between Amundsen and Ross seas",2000,1,3,"",-157.989,-75.72,"Peter Boveng","peter.boveng@noaa.gov",""
"CRAS_NOAA_2000_ROSS","cs_NMML.csv","22658_cs_NMML.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","22658","PTT","Pack ice, between Amundsen and Ross seas",2000,1,6,"",-157.29,-76.775,"Peter Boveng","peter.boveng@noaa.gov",""
"CRAS_NOAA_2000_ROSS","cs_NMML.csv","22659_cs_NMML.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","22659","PTT","Pack ice, between Amundsen and Ross seas",2000,1,6,"",-156.85,-76.766,"Peter Boveng","peter.boveng@noaa.gov",""
"CRAS_NOAA_2000_ROSS","cs_NMML.csv","22707_cs_NMML.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","22707","PTT","Pack ice, between Amundsen and Ross seas",2000,1,9,"",-139.623,-74.121,"Peter Boveng","peter.boveng@noaa.gov",""
"CRAS_NOAA_2000_ROSS","cs_NMML.csv","22710_cs_NMML.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","22710","PTT","Pack ice, between Amundsen and Ross seas",2000,1,17,"",-131.38,-72.128,"Peter Boveng","peter.boveng@noaa.gov",""
"CRAS_NOAA_2000_ROSS","cs_NMML.csv","22870_cs_NMML.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","22870","PTT","Pack ice, between Amundsen and Ross seas",2000,1,18,"",-133.359,-70.932,"Peter Boveng","peter.boveng@noaa.gov",""
"CRAS_NOAA_2000_ROSS","cs_NMML.csv","22872_cs_NMML.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","22872","PTT","Pack ice, between Amundsen and Ross seas",2000,1,18,"",-133.286,-70.819,"Peter Boveng","peter.boveng@noaa.gov",""
"CRAS_NOAA_2000_ROSS","cs_NMML.csv","22873_cs_NMML.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","22873","PTT","Pack ice, between Amundsen and Ross seas",2000,1,18,"",-133.292,-70.857,"Peter Boveng","peter.boveng@noaa.gov",""
"CRAS_NOAA_2000_ROSS","cs_NMML.csv","22874_cs_NMML.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","22874","PTT","Pack ice, between Amundsen and Ross seas",2000,1,18,"",-133.391,-70.87,"Peter Boveng","peter.boveng@noaa.gov",""
"CRAS_NOAA_2000_ROSS","cs_NMML.csv","23078_cs_NMML.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","23078","PTT","Pack ice, between Amundsen and Ross seas",2000,1,18,"",-133.328,-70.829,"Peter Boveng","peter.boveng@noaa.gov",""
"CRAS_NOAA_2000_ROSS","cs_NMML.csv","22708_cs_NMML.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","22708","PTT","Pack ice, between Amundsen and Ross seas",2000,1,25,"",-141.189,-72.12,"Peter Boveng","peter.boveng@noaa.gov",""
"CRAS_NOAA_2000_ROSS","cs_NMML.csv","23080_cs_NMML.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","23080","PTT","Pack ice, between Amundsen and Ross seas",2000,1,28,"",-145.454,-75.065,"Peter Boveng","peter.boveng@noaa.gov",""
"CRAS_NOAA_2000_ROSS","cs_NMML.csv","23441_cs_NMML.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","23441","PTT","Pack ice, between Amundsen and Ross seas",2000,1,28,"",-145.446,-75.048,"Peter Boveng","peter.boveng@noaa.gov",""
"CRAS_NOAA_2000_ROSS","cs_NMML.csv","23442_cs_NMML.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","23442","PTT","Pack ice, between Amundsen and Ross seas",2000,1,28,"",-144.584,-74.853,"Peter Boveng","peter.boveng@noaa.gov",""
"CRAS_NOAA_2000_ROSS","cs_NMML.csv","23439_cs_NMML.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","23439","PTT","Pack ice, between Amundsen and Ross seas",2000,2,1,"",-153.538,-70.514,"Peter Boveng","peter.boveng@noaa.gov",""
"CRAS_NOAA_2000_ROSS","cs_NMML.csv","23405_cs_NMML.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","23405","PTT","Pack ice, between Amundsen and Ross seas",2000,2,5,"",-156.536,-75.145,"Peter Boveng","peter.boveng@noaa.gov",""
"CRAS_NOAA_2000_ROSS","cs_NMML.csv","23438_cs_NMML.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","23438","PTT","Pack ice, between Amundsen and Ross seas",2000,2,6,"",-154.337,-74.745,"Peter Boveng","peter.boveng@noaa.gov",""
"CRAS_UIT_1993_QML","cs_Norway.csv","11762_cs_Norway.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","11762","PTT","Pack ice, off Aboa Station",1993,2,22,"",-6.867,-70.117,"Erling S. Nord•À_y","erling.nordoy@uit.no",""
"CRAS_UIT_1993_QML","cs_Norway.csv","11755_cs_Norway.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","11755","PTT","Pack ice, off Aboa Station",1993,2,23,"",-14.083,-72.133,"Erling S. Nord•À_y","erling.nordoy@uit.no",""
"CRAS_UIT_1993_QML","cs_Norway.csv","11758_cs_Norway.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","11758","PTT","Pack ice, off Aboa Station",1993,2,23,"",-11.75,-71.167,"Erling S. Nord•À_y","erling.nordoy@uit.no",""
"CRAS_UIT_1993_QML","cs_Norway.csv","11759_cs_Norway.csv","Discard","Lobodon carcinophaga","Crabeater seal","CRAS","U","","11759","PTT","Pack ice, off Aboa Station",1993,2,23,"",-12.65,-71.683,"Erling S. Nord•À_y","erling.nordoy@uit.no",""
"CRAS_UIT_1993_QML","cs_Norway.csv","11761_cs_Norway.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","11761","PTT","Pack ice, off Aboa Station",1993,2,23,"",-13.183,-71.867,"Erling S. Nord•À_y","erling.nordoy@uit.no",""
"CRAS_UIT_1993_QML","cs_Norway.csv","11764_cs_Norway.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","11764","PTT","Pack ice, off Aboa Station",1993,2,23,"",-12.483,-71.383,"Erling S. Nord•À_y","erling.nordoy@uit.no",""
"CRAS_UIT_1993_QML","cs_Norway.csv","11757_cs_Norway.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","11757","PTT","Pack ice, off Aboa Station",1993,2,24,"",-16.9,-72.333,"Erling S. Nord•À_y","erling.nordoy@uit.no",""
"CRAS_UIT_1993_QML","cs_Norway.csv","11763_cs_Norway.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","11763","PTT","Pack ice, off Aboa Station",1993,2,26,"",-16.6,-72.467,"Erling S. Nord•À_y","erling.nordoy@uit.no",""
"cs_US_2001","cs_US_2001.csv","14750_cs_US_2001.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","14750","PTT","WAP",2001,5,7,"",-67.556,-67.318,"Dan Costa","costa@ucsc.edu",""
"cs_US_2001","cs_US_2001.csv","14751_cs_US_2001.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","14751","PTT","WAP",2001,5,11,"",-68.738,-67.632,"Dan Costa","costa@ucsc.edu",""
"cs_US_2001","cs_US_2001.csv","23100_cs_US_2001.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","23100","PTT","WAP",2001,5,11,"",-67.527,-67.345,"Dan Costa","costa@ucsc.edu",""
"cs_US_2001","cs_US_2001.csv","14753_cs_US_2001.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","14753","PTT","WAP",2001,5,22,"",-72.36,-69.228,"Dan Costa","costa@ucsc.edu",""
"cs_US_2001","cs_US_2001.csv","23102_cs_US_2001.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","23102","PTT","WAP",2001,5,22,"",-72.269,-69.247,"Dan Costa","costa@ucsc.edu",""
"cs_US_2001","cs_US_2001.csv","14755_cs_US_2001.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","14755","PTT","WAP",2001,5,24,"",-72.563,-69.284,"Dan Costa","costa@ucsc.edu",""
"cs_US_2001","cs_US_2001.csv","25966_cs_US_2001.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","25966","PTT","WAP",2001,5,24,"",-72.534,-69.289,"Dan Costa","costa@ucsc.edu",""
"cs_US_2001","cs_US_2001.csv","14749_cs_US_2001.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","14749","PTT","WAP",2001,5,25,"",-72.526,-69.088,"Dan Costa","costa@ucsc.edu",""
"cs_US_2001","cs_US_2001.csv","13362_cs_US_2001.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","13362","PTT","WAP",2001,7,30,"",-69.464,-67.258,"Dan Costa","costa@ucsc.edu",""
"cs_US_2001","cs_US_2001.csv","13361_cs_US_2001.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","13361","PTT","WAP",2001,8,2,"",-69.279,-67.706,"Dan Costa","costa@ucsc.edu",""
"cs_US_2001","cs_US_2001.csv","13363_cs_US_2001.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","13363","PTT","WAP",2001,8,5,"",-70.384,-68.071,"Dan Costa","costa@ucsc.edu",""
"cs_US_2001","cs_US_2001.csv","13365_cs_US_2001.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","13365","PTT","WAP",2001,8,6,"",-70.197,-68.067,"Dan Costa","costa@ucsc.edu",""
"cs_US_2001","cs_US_2001.csv","13367_cs_US_2001.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","13367","PTT","WAP",2001,8,6,"",-70.184,-68.067,"Dan Costa","costa@ucsc.edu",""
"cs_US_2001","cs_US_2001.csv","22925_cs_US_2001.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","22925","PTT","WAP",2001,8,9,"",-70.069,-68.046,"Dan Costa","costa@ucsc.edu",""
"cs_US_2001","cs_US_2001.csv","24176_cs_US_2001.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","24176","PTT","WAP",2001,8,15,"",-70.215,-67.176,"Dan Costa","costa@ucsc.edu",""
"cs_US_2001","cs_US_2001.csv","13364_cs_US_2001.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","13364","PTT","WAP",2001,8,22,"",-70.832,-67.405,"Dan Costa","costa@ucsc.edu",""
"cs_US_2002","cs_US_2002.csv","13362_cs_US_2002.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","13362","PTT","WAP",2002,4,15,"",-66.779,-66.38,"Dan Costa","costa@ucsc.edu",""
"cs_US_2002","cs_US_2002.csv","13363_cs_US_2002.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","13363","PTT","WAP",2002,4,15,"",-66.743,-66.785,"Dan Costa","costa@ucsc.edu",""
"cs_US_2002","cs_US_2002.csv","13365_cs_US_2002.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","13365","PTT","WAP",2002,4,15,"",-66.633,-66.787,"Dan Costa","costa@ucsc.edu",""
"cs_US_2002","cs_US_2002.csv","14749_cs_US_2002.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","14749","PTT","WAP",2002,4,17,"",-67.56,-66.619,"Dan Costa","costa@ucsc.edu",""
"cs_US_2002","cs_US_2002.csv","14750_cs_US_2002.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","14750","PTT","WAP",2002,4,20,"",-67.652,-67.375,"Dan Costa","costa@ucsc.edu",""
"cs_US_2002","cs_US_2002.csv","14755_cs_US_2002.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","14755","PTT","WAP",2002,4,23,"",-67.935,-67.573,"Dan Costa","costa@ucsc.edu",""
"cs_US_2002","cs_US_2002.csv","14751_cs_US_2002.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","14751","PTT","WAP",2002,4,27,"",-68.266,-67.592,"Dan Costa","costa@ucsc.edu",""
"cs_US_2002","cs_US_2002.csv","14753_cs_US_2002.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","14753","PTT","WAP",2002,4,27,"",-68.258,-67.576,"Dan Costa","costa@ucsc.edu",""
"cs_US_2002","cs_US_2002.csv","13361_cs_US_2002.csv","Keep","Lobodon carcinophaga","Crabeater seal","CRAS","U","","13361","PTT","WAP",2002,8,6,"",-66.715,-66.324,"Dan Costa","costa@ucsc.edu",""
